-0.003,-64.9728763741378
-0.003,-64.9724693485438
-0.00299399399399399,-64.8209835660532
-0.00299399399399399,-64.8216330759933
-0.00298798798798799,-64.6711380219043
-0.00298798798798799,-64.6705252013712
-0.00298198198198198,-64.5221108558968
-0.00298198198198198,-64.5223824888605
-0.00297597597597598,-64.3697539791071
-0.00297597597597598,-64.3699537358307
-0.00296996996996997,-64.2217422291012
-0.00296996996996997,-64.2211550628695
-0.00296396396396396,-64.0703288550264
-0.00296396396396396,-64.071054335297
-0.00295795795795796,-63.9198503632643
-0.00295795795795796,-63.9193099205603
-0.00295195195195195,-63.7713166523258
-0.00295195195195195,-63.7713953182746
-0.00294594594594595,-63.6188221457741
-0.00294594594594595,-63.6192488477379
-0.00293993993993994,-63.4705322815508
-0.00293993993993994,-63.469785169692
-0.00293393393393393,-63.3196796572263
-0.00293393393393393,-63.3204246329046
-0.00292792792792793,-63.1686089307091
-0.00292792792792793,-63.1682112118807
-0.00292192192192192,-63.0204365816514
-0.00292192192192192,-63.0202877594167
-0.00291591591591592,-62.8679765138833
-0.00291591591591592,-62.8686163606377
-0.00290990990990991,-62.7192156613865
-0.00290990990990991,-62.7183677146398
-0.0029039039039039,-62.5690773351364
-0.0029039039039039,-62.5697301001375
-0.0028978978978979,-62.4173925493599
-0.0028978978978979,-62.4172431688877
-0.00289189189189189,-62.2694591987453
-0.00289189189189189,-62.2690199784209
-0.00288588588588589,-62.1172279721
-0.00288588588588589,-62.1180754999948
-0.00287987987987988,-61.967929857699
-0.00287987987987988,-61.9670661977878
-0.00287387387387387,-61.8183786885294
-0.00287387387387387,-61.8188768757587
-0.00286786786786787,-61.6662769512127
-0.00286786786786787,-61.6663967292709
-0.00286186186186186,-61.5183898345279
-0.00286186186186186,-61.517699048874
-0.00285585585585586,-61.3665212470354
-0.00285585585585586,-61.3674849960337
-0.00284984984984985,-61.2166151070518
-0.00284984984984985,-61.2158189842922
-0.00284384384384384,-61.0676457722411
-0.00284384384384384,-61.0678953437415
-0.00283783783783784,-60.9152475576646
-0.00283783783783784,-60.9156660805593
-0.00283183183183183,-60.7672371056645
-0.00283183183183183,-60.7663249981881
-0.00282582582582583,-60.6158342082027
-0.00282582582582583,-60.6168385393958
-0.00281981981981982,-60.4653301251163
-0.00281981981981982,-60.4646823788352
-0.00281381381381381,-60.3168251103658
-0.00281381381381381,-60.3167943368866
-0.00280780780780781,-60.1643018768597
-0.00280780780780781,-60.1650004060648
-0.0028018018018018,-60.0160202210425
-0.0028018018018018,-60.0149519265051
-0.0027957957957958,-59.8652202500589
-0.0027957957957958,-59.8661427962562
-0.00278978978978979,-59.7140434723516
-0.00278978978978979,-59.713680217116
-0.00278378378378378,-59.5659290525099
-0.00278378378378378,-59.5655306839764
-0.00277777777777778,-59.4134633259351
-0.00277777777777778,-59.4144475733279
-0.00277177177177177,-59.2647000411895
-0.00277177177177177,-59.2635694437539
-0.00276576576576577,-59.1145289916038
-0.00276576576576577,-59.1153114737207
-0.00275975975975976,-58.9628416771984
-0.00275975975975976,-58.9628014203608
-0.00275375375375375,-58.8149374650912
-0.00275375375375375,-58.8142179211398
-0.00274774774774775,-58.6626629688
-0.00274774774774775,-58.6638364210319
-0.00274174174174174,-58.513400175633
-0.00274174174174174,-58.5122891512273
-0.00273573573573574,-58.3638143840529
-0.00273573573573574,-58.3643431571204
-0.00272972972972973,-58.2117154861432
-0.00272972972972973,-58.2120246086496
-0.00272372372372372,-58.0638612581227
-0.00272372372372372,-58.0628377996429
-0.00271771771771772,-57.9119247842696
-0.00271771771771772,-57.9131943150302
-0.00271171171171171,-57.7620762804659
-0.00271171171171171,-57.761118370717
-0.00270570570570571,-57.6130529135689
-0.00270570570570571,-57.6132547428238
-0.0026996996996997,-57.4606675154647
-0.0026996996996997,-57.4613361788024
-0.00269369369369369,-57.312690399376
-0.00269369369369369,-57.311452558596
-0.00268768768768769,-57.1612133796764
-0.00268768768768769,-57.1624904674929
-0.00268168168168168,-57.0107793786143
-0.00268168168168168,-57.0100663517984
-0.00267567567567568,-56.8622157657138
-0.00267567567567568,-56.8620467223071
-0.00266966966966967,-56.7096882696293
-0.00266966966966967,-56.7106944774603
-0.00266366366366366,-56.561430831273
-0.00266366366366366,-56.5600460621129
-0.00265765765765766,-56.4105625754542
-0.00265765765765766,-56.4116848487984
-0.00265165165165165,-56.2594705127427
-0.00265165165165165,-56.2591418644029
-0.00264564564564565,-56.1113282248186
-0.00264564564564565,-56.1107073979689
-0.00263963963963964,-55.9588029177958
-0.00263963963963964,-55.960112271939
-0.00263363363363363,-55.8101588891118
-0.00263363363363363,-55.8087489785671
-0.00262762762762763,-55.6598456496164
-0.00262762762762763,-55.6607375678993
-0.00262162162162162,-55.5082549411194
-0.00262162162162162,-55.5083171865997
-0.00261561561561562,-55.360326047167
-0.00261561561561562,-55.3593388689632
-0.00260960960960961,-55.2079697015294
-0.00260960960960961,-55.2094617690899
-0.0026036036036036,-55.0588483752261
-0.0026036036036036,-55.0575212933886
-0.0025975975975976,-54.9091206914954
-0.0025975975975976,-54.9096691242639
-0.00259159159159159,-54.7571027067307
-0.00259159159159159,-54.7575827930682
-0.00258558558558559,-54.6092577799408
-0.00258558558558559,-54.6079355097007
-0.00257957957957958,-54.4571908268345
-0.00257957957957958,-54.4587594642208
-0.00257357357357357,-54.3075176342277
-0.00257357357357357,-54.3064109469282
-0.00256756756756757,-54.1583470589288
-0.00256756756756757,-54.1584807347875
-0.00256156156156156,-54.006007576271
-0.00256156156156156,-54.0069109985469
-0.00255555555555556,-53.8581014975368
-0.00255555555555556,-53.856552493333
-0.00254954954954955,-53.7064463088305
-0.00254954954954955,-53.7079658431324
-0.00254354354354354,-53.5561857900383
-0.00254354354354354,-53.555418313061
-0.00253753753753754,-53.4075125889795
-0.00253753753753754,-53.4071906948649
-0.00253153153153153,-53.2549856274365
-0.00253153153153153,-53.2562709092068
-0.00252552552552553,-53.1068777648943
-0.00252552552552553,-53.1051891991491
-0.00251951951951952,-52.9557158129948
-0.00251951951951952,-52.9570550619731
-0.00251351351351351,-52.8048909696017
-0.00251351351351351,-52.8045301912065
-0.00250750750750751,-52.6566059100387
-0.00250750750750751,-52.6558266511216
-0.0025015015015015,-52.5040476567111
-0.0025015015015015,-52.5056740747219
-0.0024954954954955,-52.3555824467807
-0.0024954954954955,-52.3538965709049
-0.00248948948948949,-52.2050133058043
-0.00248948948948949,-52.2060162784526
